4930521E06Rik,A530013C23Rik,Amotl1,Bcl7b,C2cd3,Cd209e,Cd248,Chga,Cldn34b3,Col9a2,Defb8,Eed,Gad2,Gdpd2,Gltscr2,Gm14964,Gm4847,Gm648,Gm8098,Gnaq,Gng11,Hhatl,Hsp90ab1,Hspa4l,Ighv9-4,Inppl1,Ins1,Lipt1,Map3k12,Neurog2,Olfr142,Ophn1,Palmd,Pcsk1n,Pef1,Pyurf,Rasef,Rbp3,Rgs3,Rhou,Rpl38,Rps17,Rps25,Slc12a4,Slc27a1,Slc2a13,Smarcd1,Sox30,Spanxn4,Spopl,Sssca1,Svs6,Tead1,Tmsb15b2,Tmsb15l,Tpst2
0,0,0,0,0,0,0,0,0,0.68004,0,0,0,0,0,0,0,0,0,0,0,0,1.1765,0,0,0.35907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68004,0.95069,0,0,0,0.35907,0,0,0.35907,0,0,0,0.35907,0.35907,1.3669
0,0,0,0.28954,0,0.28954,0,0.28954,0,0,0,0,0,0,0,0,0,0,0,0.79453,0,0,1.1769,0.28954,0,0,0.28954,0,0,0,0,0,0,0.55782,0,0,0,0.28954,0,0,0.28954,1.4681,1.1769,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.31102,0.31102,0,0,0,0,0.31102,0,0,0,0,0,0,0,0,0,0.31102,0,0,1.9593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31102,1.0564,1.0564,0,0,0,0.59616,0,0,0.31102,0,0,0.31102,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61033,0,0,0,0,1.0771,0,0,0.31903,0,0,0.31903,0,0,0,0,0,0,0,0,0,0,0,0.31903,0,0,0.86243,1.0771,0.61033,0,0,0,0,0,0,0,0,0,0,0.31903,0.31903,0
0,0,0,0.95533,0,0,0,0.36123,0,0,0,0,0,0,0,0,0,0,0,0.36123,0,0,1.5358,0.36123,0,0,0,0,0,0,0,0,0,0.36123,0,0,0,0,0,0.36123,0.36123,0.36123,0.95533,0,0,0,0,0,0,0,0,0,0.36123,0,0.36123,0
0,0,0.67316,0,0,0,0,0.35507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67316,0.35507,0,0,0,0,0,0,0,0,0,0.35507,0,0,0
0,0,0,0,0,0.31933,0,0,0,0,0,0,0.31933,0,0,0,0,0,0,0,0,0,1.0779,0,0,0.61086,0,0,0,0,0,0,0.31933,0,0,0,0,0,0,0.31933,0.61086,0.31933,1.2616,0,0,0,0,0,0,0,0,0,0.31933,0,0,0
0,0,0,0,0,0,0,0.31783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2147,0,0,0.60821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0741,1.0741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.60716,0,0,0,0,0,0,0.31723,0,0,0,0,0.60716,0,0,1.5534,0.31723,0,0,4.3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31723,1.0725,0.60716,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.4856,0,0,0,0,0,0,0,0,0,0,0,0.34255,0,0,2.3583,0.34255,0,0,0,0,0,0,0,0.34255,0,0.34255,0.34255,0,0,0,0,0,0.34255,0.34255,0.65149,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.33032,0,0,0.33032,0,0.88778,0,0,0,0,0,0,0.33032,0,0,0,0,1.5918,0,0,0.33032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1059,0,0,0,0,0,0,0,0,0,0.63018,0,0,0
0,0,0,0,0.33445,0,0,0.63739,0,0,0,0,0,0,0.33445,0,0,0,0,0.63739,0,0,2.1939,0,0,0,0.89695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33445,0.63739,0.63739,0,0,0,0,0,0,0,0.33445,0,0.33445,0,0,0
0,0,0,0,0,0,0,0.96139,0,0.36407,0,0,0,0,0,0,0,0,0,0.6886,0,0,1.1885,0,0,0,0.36407,0,0,0,0,0,0,0.36407,0,0,0,0,0,0,1.1885,1.1885,0.36407,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31743,0,0,0,0,0,0,0,1.6774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31743,0,0.31743,0.60751,1.073,0,0,0,0.60751,0,0,0,0,0,0,0.85883,1.415,0
0,0,0,0,0,0,0,0.37013,0,0,0,0,0,0,0.37013,0,0,0,0,0.69897,0,0,0.9743,1.3948,0,0,0,0,0,0,0,0,0,0.9743,0,0,0,0,0,0,0.37013,0,0.69897,0,0,0,0,0,0,0,0,0,0,0,0.9743,0
0,0,0,0,0,0,0,0.31893,0,0,0,0,0,0,0,0,0,0,0,0.31893,0,0,1.5585,0.61015,0,0,1.7926,0,0,0,0,0,0,0.31893,1.0769,0,0,0,0,0,0,0.61015,0,0,0,0,0,0,0,0.31893,0,0,0,0.61015,0.61015,0
0,0.33867,0.33867,0,0,0,0,0.90629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.475,0,0,0.64476,0,0,0,0,0,0,0,0,0,0,0.33867,0,0,0,0.33867,1.1267,0.64476,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.62644,0,0,0,0.32819,0,0,0,0.62644,0,0,0,0.88303,0,0,1.4457,0,0,0,0,0,0.32819,0,0,0,0,0,0,0.32819,0,0,0,0,0,0.88303,0,0,0,0,0,0,0,0,0,0,0,0.32819,0.32819,0
0,0,0,0,0,0,0,0.38606,0,0,0,0,0,0,0.38606,0,0,0,0,0.38606,0,0,1.8696,0,0,0.38606,0,0,0.38606,0,0,0,0,0,0,0,0,0,0.38606,0,0,0,0,0,0.38606,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.95205,0,0.3597,0,0,0,0,0,0,0,0,0,0,0,0,1.3685,0,0,0,0,0,0,0,0,0,0.3597,0.3597,0,0.3597,0,0,0,0,0,1.178,1.178,0,0,0,0,0,0,0,0.3597,0,0,0,1.178,0
0,0,0,0,0,0,0,0.56186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2591,0.56186,0,0,0,0,0.56186,0,0,0,0,0,0.56186,0.29179,0,0,0,0,0,0.56186,0.56186,0,0,0,0,0,0,0.29179,0,0,0,0.56186,1.3386,0.29179
0,0,0,0.33259,0.63414,0,0,1.5983,0,0.63414,0,0,0.63414,0,0,0,0,0,0,0,0,0,1.2977,0,0,0.33259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63414,0.89282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.86882,0,0,0,0,0,0,0,0,0,0,0,1.0844,0,0,1.5671,0.32185,0,0.32185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32185,0.32185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.3451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9712,0.3451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65592,0.65592,0,0,0,0.65592,0.3451,0,0,0,0,0,0,0.3451,0.65592,0
0,0,0,0,0,0,0,0.67465,0,0,0,0,0.35594,0,0,0,0,0,0,0,0,0,1.6636,0,0,0.35594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,0.67465,0.67465,0,0,0,0,0,0,0,0.67465,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.31654,0,0.60594,0,0,0,0,0,0,0,0,0,0,0,0,1.8854,0.31654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60594,0.31654,0.60594,0.60594,0,0.60594,0,0,0,0,0,0,0,0,0.31654,1.7853,0.31654
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33822,0,0,1.3127,0,0,0,0,0,0,0,0,0.33822,0,0,0,0,0,0,0,0,0.64398,0.33822,1.1256,0,0,0,0,0,0,0.33822,0,0,0,0,0,0.33822
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2939,0,0,0,0,0.2939,0,0,0.80474,0.2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2939,0.2939,0.56565,0,0,0,0.56565,0,0,0,0,0,0,0.2939,0.2939,0.2939
0,0,0,0.34128,0,0,0,1.4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7477,0,0,0,0,0,0,0,0,0,0,0.6493,0,0,0,0,0,0,0.34128,0.6493,0.6493,0,0,0,0,0,0,0,0,0,0.34128,0.34128,0.6493,0
0,0,0.83798,0,0,0,0,0,0,0.59131,0,0,0.30828,0,0,0,0,0,0,0,0,0,1.3882,0,0,1.0493,0,0,0,0,0,0,0,0,0,0,0,0,0.30828,0,0.59131,1.2308,1.2308,0,0,0,0,0,0,0,0,0,0,0,0,0.30828
0,0,0,0,0.34627,0,0,0.65795,0,0,0,0,0,0,0,0,0,0,0,0,0.34627,0,2.4328,0,0,0,0,0,0.34627,0,0,0,0.34627,0.34627,0,0,0,0,0,0,0.34627,0.34627,0.34627,0,0,0,0,0,0,0,0,0,0,0.92296,1.3339,0
0,0,0,0,0.34972,0,0,0.66392,0,0,0,0,0,0.34972,0,0,0,0,0,0.34972,0,0,1.5051,0,0,0,0,0,0,0,0,0,0,0,0.34972,0,0,0,0,0,0.66392,0,0,0,0,0,0.34972,0,0,0,0,0,0,0,0.93047,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39469,0,0,0,0,0.39469,0,0,2.1996,1.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0256,0.39469,0.74049,0.74049,0,0,0,0,0,0,0,0,0,0,0,1.4548,0
0,0,0,0,0,0,0,1.1102,0,0.63319,0,0.33205,0,0,0.33205,0,0,0,0,0.63319,0,0,1.5968,0.33205,0,0.33205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33205,0.89162,1.1102,0,0,0,0,0,0,0,0,0,0,0,0,0.89162
0,0,1.0515,0,0,0,0,0.4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2881,0,0,0,0,0,0,0,0,0.4074,0,0,0,0,0,0,0,0,0,0.7617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.34278,0,0,0,0,0,0,0,0,0,0.34278,0,0,1.6273,0.91531,0,0,0,0,0,0,0,0,0,0.34278,0.91531,0,0,0,0.34278,0,0,0.91531,0.91531,0,0,0,0,0,0,0.65189,0,0,0,0,0.34278,0.34278
0,0,0,0,0,0,0,0.31813,0,1.0748,0,0,0,0,0.31813,0,0,0,0,0,0,0,0.60874,0,0,0.8604,0,0,0,0,0,0,0,0,0,0,0,0,0.31813,0,1.0748,1.0748,0.60874,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.39977,0,0,0,0,0,0,0,0,0,0,1.036,0,0,0,0,0,0,0,0,0.39977,0,0,0,0,0,0,0,0,0,2.3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.1723,0,0,0,0,0,0,0.35731,0,0,0,0,0,0,0,0.35731,0.35731,0,0,0,0,0,0,0,0,0,0,0.35731,0,0,0,0,0,0.67701,0,0.94691,0,0,0,0,0,0,0,0,0,0,0,0,0.67701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63244,0,0,0,0,0,0,0,0,0,0,0.89066,0,0,0,0,0,0.63244,0.33161,0.33161,0.33161,0,0,0,0,0,0,0,0,0,0,0,0.63244,0
0,0,0,0,0,0,0,1.3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5518,0,0,0.6942,3.4041,0,0.36734,0,0,0,0,0.96837,0,0,0,0,0,0,0.6942,0.6942,0.36734,0,0,0,0,0,0,0,0,0,0,0.36734,0.36734,0
0,0,0,0,0,0,0,0.36264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376,0,0,0,1.5395,0,0,0,0,0,0,0,0,0,0,0,0.36264,0,0,0.68616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.7976,0,0.35907,0,0,0,0,0,0,0,0,0,0,0,0,1.5301,0,0,1.3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68004,0.35907,1.1765,0,0,0,0,0,0,0,0,0,0,0,0,0.68004
0,0,0,0,0,0,0,0.72943,0,0,0,0,0,0,0,0,0,0,0.38811,0.38811,0,0,0.72943,0,0,0.72943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72943,0.38811,0.38811,0,0,0,0,0,0,0.38811,0,0,0.72943,0,0,0.72943
0,0,0,0,0,0,0,0.73442,0,0.73442,0,0,0,0,0,0,0,0,0,1.0181,0,0,1.7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39108,0,0,0,0.39108,0,0,0,0,0,0,0,0,0,0.39108,0,1.0181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93968,0,0,1.1642,0,0,0.35396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93968,1.5165,0.67125,0.35396,0,0,0.67125,0,0,0,0,0,0.35396,0,0,0
0,0,0,0,0,0,0,0,0,0.35396,0,0,0,0,0,0,0,0,0,0,0,0,1.5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67125,0.35396,0,0,0,0,0,0,0,0,0,0,0.35396,0.35396,0
0,0,1.0111,0,0,0,0,0.38767,0,0,0,0,0,0,0.38767,0,0,0.38767,0,0,0,0,0.72869,0,0,0,0,0,1.0111,0,0,0,0,0.38767,0,0,0,0,0,0,0.72869,1.0111,0.38767,0,0,0,0,0,0,0.38767,0,0,0,0,0,0
0,0,0,0,1.1318,0,0,0,0,0,0,0,0,0,0.34071,0,0,0,0,0,0,0,1.4806,0,0,0.34071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3193,1.1318,0.64831,0,0,0,0,0,0,0,0,0,0,0,0,0.34071
0,0,0,0.33834,0,0,0,0,0,0.33834,0,0,0,0,0,0,0,0,0,0,0,0,1.313,0,0,0.64417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33834,0.33834,1.4741,0.90555,0,0,0,0,0,0,0,0,0,0,0,0,0.33834
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3391,0.34828,0,0,0,0,0.34828,0,0,0,0,0,0,0,0,0,0.34828,0,0.66144,0,0.34828,0,0,0,0.34828,0,0,0,0,0,0,0.34828,0,0
0,0,1.0641,0,0.41364,0,0,0.77205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41364,0,0,0.77205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.35557,0,0.35557,0,0,0,0,0,0,0,0,0,0,0,0,0.94315,0,0,0.67401,3.7237,0,0,0.35557,0,0,0,0.35557,0,0,0,0,0,0,0.35557,0.94315,0,0,0,0,0.35557,0,0,0,0,0,0,0,0.67401,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3688,0,0,1.3915,0,0,1.1997,0,0,0,0,0,0,0,0,0.3688,0,0,0,0,0.3688,0.69669,0.97147,0.69669,0.3688,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.35032,0,0,0,0,0,0,0.35032,0,0,0,0,0,0,0,0.66495,0,0,0.35032,0.35032,0,0,0,0,0.35032,0,0.93177,0,0,0,0,0,0,1.1554,0.66495,0.93177,0,0,0,0.35032,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3041,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,0,0,0.335,0.63835,0.335,1.1176,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.36059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95396,0,0,1.5341,0,0,0.95396,0,0,0,0,0,0.36059,0,0,0.36059,0,0,0,0.36059,0,1.3708,1.8018,0.68265,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.37379,0,0.37379,0,0,0,0,0,0,0,0,0,0,0,0,0.98203,0,0,0.37379,0,0,0,0,0,0.37379,0,2.2288,0,0,0,0,0.37379,0,0.37379,0.98203,0.37379,0,0,0,0,0,0,0.37379,0,0,0,0.37379,1.2114,0
0,0,0,0.4026,0.4026,0,0,1.0418,0,0,0,0,0.4026,0,0,0,0,0,0,0,0,0,2.1271,0,0,0.4026,0,0,0,0,0,0,0,0,0,0,0,0,0.4026,0,1.0418,0.75371,1.2774,0,0,0,0.4026,0,0,0.4026,0,0,0,0,0,1.0418
0,0,0,0,0,0,0,0.38709,0,0.38709,0,0,0,0,0,0,0,0,0,0,0,0,1.8723,0,0,0,0,0,0,0,0,0,0,0.38709,0,0,0,0,0.7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38709,0,0
0,0,0,0,0,0,0,1.4736,0,0,0,0,0,0,0,0,0,0,0,0.4026,0,0,1.6403,0,0,0,0,0,0,0.4026,0,0.4026,0,0,0,0,0,0,0,0,0.75371,1.2774,0.75371,0,0,0.4026,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.32808,0,0,0.88279,0,0.32808,0,0,0,0,0,0,0,0,0,0,0,0,1.1002,0.32808,0,0,2.4374,0,0,0,0,0,0,0.32808,0.32808,0,0,0,0,0.32808,0,0.62626,1.2855,0,0,0,0.32808,0,0,0,0,0,0,0,0.32808,0
0,0,0,0.43352,0,0,0,1.1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1036,0,0,0.43352,0,0,0.43352,0,0,0.43352,0.80474,0.80474,0,0,0,0,0,0,0.80474,0.43352,0.43352,0,0,0,0.80474,0,0,0,0,0,0,0,0,0
0,0,0.37121,0.37121,0,0,0,1.2054,0,0.37121,0,0,0,0,0.37121,0,0,0,0,0,0,0,2.0445,0,0,0,1.7046,0,0,0,0,0,0,0.97658,0,0,0,0,0,0,0,1.2054,0.37121,0,0,0,0,0,0,0,0,0,0,0.7008,0.97658,0
0,0,0,0,0,0,0,2.3764,0,0.39977,0,0,0,0,0,0,0,0,0,0,0,0,1.4669,0.39977,0,0,0.39977,0,0,0,0,0,0,0.39977,0,0,0,0,0,0,0,0,0.39977,0,0,0,0,0,0,0.39977,0,0,0,0,0,0.39977
0,0,0.3451,0,0,0,0,0,0,0.3451,0,0,0,0,0,0,0,0,0,0.65592,0,0,1.8702,0,0,0.65592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65592,0.9204,0.3451,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.38548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38548,0,0,0,2.5433,0,0,0,0,0,0,0.725,0,0,0,0,0,0,0.38548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38548,0.725
0,0,0,0,0,0,0,0.70566,0,0.37406,0,0,0,0,0,0,0,0,0,0.98261,0,0,1.5691,0,0,0.37406,3.2609,0,0,0,0,0.37406,0,0.37406,0,0,0,0,0,0,0,0.70566,0,0,0,0,0,0,0,0,0,0,0,0.37406,0.98261,0.37406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38679,0,0,0.72721,0,0,0,0.38679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38679,1.2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.44076,0,0,0,0.44076,0,0,0,0,0,0,0,0,0,0,0,0.81653,0,0,1.8757,0,0,0.44076,2.3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3604,0,0,0,0.44076,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.0105,0,0,0,0,0,0,0,0,0,0,0,1.0105,0,0,2.0878,0,0,0.38738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38738,0.38738,0.38738,0.38738,0,1.0105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.35396,0,0,0,0,0.93968,0,0,0,0,0,0,0,1.3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67125,1.9966,0.93968,0,0,0,0,0,0,0,0.35396,0,0,0,0,0.35396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0486,0,0,0,0.40595,0,0,0,0,0,0,0,0.75929,0,0,0,0.40595,0,0.40595,1.2849,0.40595,0,0,0,0,0,0,0,0,0,0,0.75929,0.40595,0
0,0,0.36827,0.69578,0,0,0,0.36827,0,0,0,0,0.36827,0,0,0,0,0,0,0,0,0,2.0365,0.69578,0,0,0.36827,0,0.36827,0,0,0,0,0,0,0,0,0,0,0,0.69578,1.1984,0,0.36827,0,0,0,0,0,0,0.36827,0,0,0.69578,0.69578,0
0,0,0,0,0,0,0,0.74305,0,0,0,0,0,0,0,0,0,0,0,0.39622,0.39622,0,0.74305,0.39622,0,0,0,1.0287,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4584,0.74305,0,0.39622,0,0,0,0,0,0,0,0.39622,0,0,0
0,0,0,0,0,0,0,0.7008,0,0,0,0,0,0,0.37121,0,0,0,0,0.37121,0,0,0.37121,0,0,0,0,0,0,0,0,0,0,0,0.7008,0.37121,0,0,0,0.37121,0,1.2054,0.37121,0,0,0,0.7008,0,0,0,0,0,0,0,0,0.7008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38959,0,0,0,0,0.73192,0,0,1.0151,0.38959,0,0,0.38959,0,0,0,0,0,0,0.38959,0.38959,0,0,0.73192,0,0,0.73192,0.73192,0.73192,0,0,0,0.38959,0,0,0,0,0,0,0,0.38959,0.38959
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40563,1.6476,0.75875,0,0,0,0,0,0,0,0,0,0.40563,0,0,0
0,0,0,0,0,0,0,0.40579,0,0,0,0.40579,0,0,0,0,0,0,0,0,0,0,1.0482,0.75902,0,0,0,0,0,0,0,0.40579,0,0,0,0,0,0,0,0,0.40579,1.0482,0.40579,0,0,0,0,0,0,0,0,0,0,0,0.40579,0
0,0,0,0,0,0,0,1.4033,0,0,0,0,0,0,0,0,0,0,0,0.37352,0,0,0.37352,0,0,0.37352,0,0,0,0,0,0.37352,0,0,0,0,0,0,0.37352,0,0,0,0.70473,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.36668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3862,0.96697,0,0,0.36668,0,0,0,0,0,0,0,0.36668,0,0,0,0,0,0,0.36668,0.36668,0,0,0,0,0,0,0,0,0,0,0,0.36668,0
0,0,0,0,0,0,0,1.7983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7983,0,0,0.68047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35932,1.5308,0.95124,0.35932,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.71989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7339,0,0,0.38246,0.38246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71989,0,1.5905,0,0,0,0,0,0,0,0,0,0,0,0,0.38246
0,0,0,0,0,0,0,0.37461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2133,0,0,0,3.8294,0,0,0,0,0,0.37461,0.37461,0,0,0,0,0,0,0.98377,0.70659,0.98377,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.2208,0,0.3778,0,0,0,0,0.712,0,0,0,0,0,0,0,2.1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3778,0,0.3778,0.3778,1.2208,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.37516,0,0,1.7149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70752,0.37516,0.70752,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.9145,0,0,0,0,0,0,0.40371,0,0,0,0,0,0,0,1.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40371,0.40371,0,0,0.40371,0,0,0,0,0,0,0,0.40371,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.40276,0,0,0,0,0,0,0,0,0,0,1.9121,0,0,0,0.75398,0,0,0,0,0,0,0,0.40276,0,0,0,0,0,1.0421,1.2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.94961,0,0,0,0,0,0,0,0,0,0,0,0.35857,0,0,1.3656,0,0,0,3.7669,0,0,0,0,0,0,0,0.67917,0,0,0,0,0,0.67917,0.35857,0.94961,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.66123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92709,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0.34816,0,0,0,0,0.34816,0.66123,1.3388,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.40659,0,0,0,0,0,0,0,0,0,0,0.40659,0,0,0,0,0,0,0.40659,0,0,1.9217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0499,1.0499,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.76739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41082,0,0,0,1.6601,0,0,0,0,0,0,1.0584,0,0,0,0,0,0,0.41082,1.0584,0,0,0,0,0,0,0,0,0,0,0,0,0.41082,0
0,0,0,0,0,0,0,1.3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7289,0,0,0,2.7992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.70752,0,0,0,0.37516,0,0,0,0,0,0,0,0,0,0,0.98493,0,0,0,3.2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37516,0.37516,0.70752,0,0,0,0,0,0,0,0,0,0,0,0.37516,0.37516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4574,0,0,0.74228,0.39576,0,0,0,0,0.39576,0,0.39576,0,0,0,0,0,0,0.39576,0.39576,0,0,0,0,0.39576,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.3273,0,0,0,0,0.42528,0,0.42528,0,0,0,0,0,0,0,2.5137,1.0873,0,1.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42528,0.79124,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.40984,0,0,0,0,0,0,0,0,0,0,0,0,0.40984,0,0,0,0,0.76575,0,0,0,0,0,0,0,0,0,0,0,0,1.0564,0.76575,0.76575,0,0,0,0.40984,0,0,0,0,0,0,0,0,0.76575
