1700013H16Rik,4930570D08Rik,4930579C12Rik,Adap1,Adsl,Anp32e,Asb13,Caln1,Ccnyl1,Chga,Cpne4,Cyp2d10,Dnajb1,En1,Eno1,F830016B08Rik,Fam83d,Gas8,Gcfc2,Gm10230,Gm10642,Gm11832,Gm12907,Gm13944,Gm15922,Gm16564,Gm17508,Gm26542,Gm26877,Gm28154,Gnaq,Gng2,Hacl1,Hcar1,Iah1,Inppl1,Ins1,Irs4,Kirrel3os,Klk8,Krt87,Lilra6,Lmtk2,Lonrf3,Marcks,Mdh2,Mob3b,Myh6,Nat8f1,Neurog2,Noto,Olfr1006,Olfr1290,Olfr612,Olig2,Pdzd2,Podn,Ppia,Ppp1r13l,Ppp1r14a,Prss44,Ptprc,Rbp3,Rcor1,Rpl22l1,Sox17,Sssca1,Tbx19,Tceal5,Tead1,Tgtp2,Tnc,Top3b,Zbtb17
0,0,0,0,0,0,0,0.36827,0,0.97034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36827,0,0,0,0,0,0.36827,0,0,0,0,0,0,0,1.1984,0,0,0,0,0,0,0,0,0,0,0,0,0.69578,0,0,0,0.36827,0,0.36827,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35056,0,0,0,0,0,0,0,0,0.66537,0,0,0,0,0,0,0,0,0,0,0,0,0.9323,0,0,0,0.35056,0,0,0.35056,0,0,0,0.35056,0.35056,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36226,0.36226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36226,0,0.95753,0,0.36226,0,0,0,0.36226,0.95753,0,0,0,0,0,0,0,0,0.36226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33086,0.33086,0,0,0,0,0,0,0,0,0,0,0,0.88898,0,0,0,0,0,0.33086,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3111,0,0,0,0,0,0,0,0,0.779,0,0,0,0,0,0,0,0,0,0,0,0,1.3111,0,0,0,0,0,0,0.41784,0.41784,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.34592,0.34592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34592,0,0,0,0,0,0,0,0,0,0,0,0.34592,0.65734,0,0,0,0,0,0,0,0,0,0,0,1.1446,0,0,0,0.34592,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.2603,0,0,0,0.395,0,0,0,0,0,0,0,0.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,3.0881,0,0,0,0,0,0,0,0,0.741,0,0,0,0,0,0,0,0,0.395,0,0,0.395,0,0,0,0,0,0,0,0,0,0.395,0,1.0262,0,0.395,0,0
0,0,0,0,0,0,0,0,0,0.40071,0,0,0,0,0,0,0,0,0.40071,0,0,0,0,0,0,0,0,0,0,0,0.40071,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0379,0,0,0,0,0,0,0,0,0,0,0,0,0.40071,0,0,0,0,0,0,0,0,0,0,0,0.40071,0,0,0,0
0,0,0,0,0,0,0,0,0,0.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0333,0,0,0,0,0,0,0,0.362,0.362,0,0,0,0,0,0,0,0,0,0,0,1.1835,0,0,0,0,0,0,0,0,0.362,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37148,0,0,0,0,0,0,0,0,0,0.37148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37148,0.37148,0,0,0,0,0,0,0,0,0,0,0,1.206,0,0,0,0.37148,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38174,0.38174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71868,0.71868,0,0,0,0,0,0,0,0.99873,0,0,0,0,0,0,0,0,0,0,0,0,0.71868,0,0,0,0,0,0,0,0,0,0,0,0.38174,0,0,0,0
0,0,0,0,0,0,0,0,0,0.7682,0,0,0.41132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41132,0,0,0,0,0,0,0,0,0,0,0,0,0.41132,0,0,0,0,0,0.41132,0,0,0,0,0,0.41132,0,0,0,0
0,0,0,0,0,0,0.37682,0.37682,0,0,0,0,0,0,0.71034,0,0,0.98842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4114,0.37682,0,0,0,0,0,0,0,0.71034,0,0,0,0,0,0,0,0,0,0,0,0,0.98842,0,0,0,0,0,0.37682,0,0,0,0,0,0,0,0,0,0
0,0,0,0.3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1475,0,0,0,0,0.65938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336,0,0.3471,0,0,0,0.65938,0,0,0,0,0,0,0,0,0,0
0,0,0,0.36576,0,0,0,0,0,2.2849,0.36576,0,0.36576,0,0.6915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36576,0,0,0,0,0,0,0,0,0,0.36576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.38665,0,0,0,0,0,0,0,0.72696,0.72696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38665,0,0,0,0,0,0,0,0.38665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72696,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76657,0,0.41033,0,0,0,0,0,0,0,0,0,0,0,0,1.0574,0,0,0,0,0,0.41033,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40087,0,0,0.75082,0,0,0,0,0,0,0,0,0.40087,0,0,0,0,0,0,0,0,0,0,0,0,1.4695,0,0,0,0,0,0.40087,0,0,0,0,0,0,0,0,0.40087,0
0,0,0,0,0.41784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779,0,0,0,0,0,0,0,0,0,0,0,0,1.0725,0,0.41784,0,0,0.41784,0.41784,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.40967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0561,0,0,0,0,0,0,0,0,0,0,0,0,0.40967,0,0.40967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.40435,0,0,0,0,1.4777,0,0,0.40435,0,0.40435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75662,0,0,0,0,0,0,0,0,0,0,0,0,2.3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4461,0,0,0,0,0,0,0,0,0,0,0,0,0.4461,0,0,0,0,3.2526,0,0.4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,0,0,0,0,0,0,1.1281,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35458,0,0,0,0,0.35458,2.2532,0.35458,0,0,0,0,0,0,0.35458,0,0,0,0,0,0,0,0,0,0,0,0,0.94101,0,0,0,0,0,0,0.35458,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.40292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40292,0,0,0,0,0,0,0.75424,0,0,0,0,0.40292,0,1.7855,0,0,0,0,0,0,0,0,0,0,0,0,0.75424,0,0.40292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.77012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77012,0,0,0,0,0,0,0,0,1.2993,0,0,0,0,0,0,0,0,0,0,0,0,1.664,0,0,0,0,0,0,1.0618,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.43832,0,0,0,1.3553,0,0,0,0,0.43832,0,0,0,0,0,0,0,0,0,0,0.43832,0,0,0,0,0,0,0,0,0,0.43832,1.8701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113,0,0,0,0,0,0,0.43832,0,0,0,0,0.43832,0,0,0,0
0,0,0,0,0.41598,0,0,0.41598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41598,0,0,0,0,0,1.6724,0,0,0,0,0,0,0,0,0,0.77593,0,0,0,0,0,0,0,0,0,0,1.9448,0,0,0,0,0,0,0.41598,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43907,0,0,0,0,0,0,0,0,0.81378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43907,0.43907,0,0,0,0,0,0,0.43907,0,0,0,0
0,0,0,0,0,0,0.41972,0,0,0,0,0,0,0,0.41972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41972,0,0,0,1.0763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44823,0,0,0,0,0,0,0,0,0,0,0,0,1.577,0,0,0,0,0,0,0,0,0,0,0,0,1.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.4897,0,0,0,0,0.40951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0558,0,0,0,0,0.40951,0,0,0,0,0,0,0,0,0.40951,0,0.40951,0,0,0,0,0,0,0,0,0.40951,0,1.4897,0,0,0,0,0,0.40951,0,0,0,0,0,0,0,0,0.40951,0
0,0,0,0,0,0,0,0,0,0,0,0,0.42006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78266,0,0,0,0,0,0,0,0.42006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40323,0.40323,0,0,0,0,0,0,0,1.2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40323,0
0,0,0,0,0,0,0,0,0,1.1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45038,0,0,0,0,0,0,0,0,0,0,0,0,0.83212,0,0,0,0.45038,0,1.1364,0,0,0,0,0,0.45038,0,0,0,0
0,0,0,0,0,0,0,0,0,0.45137,0,0,0,0,0.45137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45137,0,1.7536,0,0,0,0,0,0,0.83371,0,0,0,0,0,0,0,0,0,0,0,0,1.5839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.38577,0,0,0,0,0,0,0.38577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38577,0,0,0,0,0,0,0,0,0,0,0,0,1.2392,0,0,0,0,0,0,0,0,0.38577,0,0,0,0,0,0,0
0,0,0,0,0.41598,0,0,0,0,0,0,0,0,0,0.77593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0688,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6724,0,0,0,0,0,0,0,0,0,0,0,0,0.41598,0,0,0.41598,0,0.41598,0.41598,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41784,0,0,0,0,0,0,0,0,0,0,0,0.41784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41784,0,0,0,0,0,0.41784,0,0,0,0,0,0,0.41784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.82896,0,0,0,0,0,0,0,0,1.1326,0,0,0.44843,0.44843,0,0,0,0,0,0,0,0,0,0,0,0,0.44843,0,0,0,0,0,0,0,0,0,0,0,0.44843,0.44843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82896,0,0,0,0,0.44843,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.44629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44629,0,0,0,0,0,0,0,0,0,0,0,0,0.8255,0,0,0,0,0,0.44629,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.78153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5125,0.41938,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.42075,0,0,0,0,0,0,0.42075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42075,0,0,0,0.42075,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.46374,0,0,0,0,0,0,0,0,0,0,0,0.46374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46374,0,0,0,0,0,0.46374,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39745,0,0,0.39745,0,0,0,0,0,0,0,0.74511,0.74511,0,0,0,0,0,0,0,0,0,0,0,1.2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.0275,0,0,0,0,0.39561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0275,0,0,0,0,0,0,1.2617,0.39561,0,0,0,0,0,0,0,0,0,0.39561,0,1.457,0,0,0,0,0,0,0.39561,0,0,0,0,0,0,0,0.39561,0
0,0,0,0,0,0,0,0,0,1.5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42231,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0814,0.42231,0,0,0,0,0,0,0,0,0,0,0,0.42231,0,0,0,0,0,0.42231,0,0,0,0,0,0,0,0,0,0
0,0,0,0.459,0,0,0,0,0,0.459,0,0,0,0,0,0,0,0,0.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,0,0,0,0,0,0,0,0,0,0,0,0,1.6003,0,0.459,0,0,0.459,0.84599,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.47788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47788,0,0,0,0,0,0,0,0,1.9585,0,0,0,0,0,0,0,0,0,0,0,0,0.47788,0,0.8761,0,0.8761,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45455,0,0,0,0,0,0,0,0,0,0,0,0,1.7607,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9071,0,0,0,0,0,0,0,0,0,0,0,0,0.83884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46625,0,0,0,0,0,0,0,0,0.46625,0,0,0,0,0,0,0,0,0,0,0,0,1.6158,0,0,0,0,0,0,0.46625,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0818,0,0,0,0,0,0,0,0,1.5196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0818,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82177,0,0,0,0,0,0,0,0,1.7371,0,0,0,0,0,0,0,0,0,0,0,0,0.82177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89391,0,0,0,0,0,0,0,0,0.48916,0,0,0,0,0,0,0,0,0,0,0,0,0.48916,0,0,0,0,0,0,0,0,0,0,0,0.48916,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43389,0,0,0,0,0,0,0.80534,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83403,0,0,0,0.45157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45157,0,0,0,0,0,0,0.83403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.43554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43554,0,0,0,0,0,0,0,0,0,0.43554,0,0.80803,0,0,0,0.43554,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.4781,0,0,0,0,0.87645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4781,0,0,0,0,0,0.4781,0,0.4781,0,0,0,0,0,0,0,0,0,0,0,0,1.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44094,0,0,0,0,1.3608,0,0,0,0,0,0,0,0,1.1181,0.81683,0,0,0,0,0,0,0,0,0,0.44094,0,0.44094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44094,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3255,0,0,0,0,0,0.78493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46291,0,0,0,0,0,0,0,0,0,0,0,0.46291,0,0,0,0,0,0,0,0,0,0,0,0,0.46291,0,0,0,0.46291,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46023,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1553,0,0,0,0,0,0,0,0,0,0,0,0,0.84796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.84599,0,1.1529,0,0,0.84599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,0,0.84599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.93008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93008,0,0,0,0,0,0,0,0,0,0,0,0.93008,0,0,0,0
0,0,0,0,0,0,0.54163,0.54163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48211,0,0,0,0,0,0,0,0.88279,0.48211,0,0,0,0,0,0,0,0,0,0,0,0.88279,0,0,0,0,0,0,0.48211,0,0,0,0,0,0,0,0.88279,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53387,0,0,0,0.53387,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49785,0,0.49785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49785,0,0,0,0.49785,0,0,0,0,0,0,0,0,0.49785,0,0,0,0,0,0,0,0,0,0,0.49785,0,0.90754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2748,0,0,0,0,0,0,0,0.52526,0,0,0,0,0,0,0,0,0,0,0.52526,0,0,0,0,0,0,0,0,1.5293,0,0,0,0,0.52526,0,0,0,0
0,0,0,0,0,0,0,0.55135,0,0,0,0,0,0,0.55135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55135,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3205,0,0,0,0,0,0,0,0,0,0,0,0,0.55135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98973,0
0,0,0,0,0,0,0,0,0,0.51234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51234,0.51234,0,0,0,0,0,2.904,0,0.51234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.0715,0,0,0,0,0,0,0,0,1.4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0715,0,0.60646,0,0.60646,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.48618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4535,0.48618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57496,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1537,0.57496,0,0,0,0,0,0,0,0,0,0,0,0.57496,0,0.57496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.61103,0,0.61103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58882,0,0,0,0,0,0,0,0,0,0,0,1.8549,0,0,0,0.58882,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.97673,0,0,0,0.54276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54276,0,0,0,0,0,0,0,0,0,0,0,0,1.3056,0,0,0,0,0,0.54276,0,0.54276,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8932,0,0,0,0,0,0,0.51743,0,0,0,0,1.7205,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1308,0,0,0,0,0,0,0,0,0.44745,0,0,0,0,0,0,0,0,0,0,0,0,0.44745,0,0,0,0,0,0.44745,0,0,0,0,0,0.44745,0,0,0,0
0,0,0,0,0,0.57401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0237,0,0,0,0,0,0,0,0,0,0,0,0,1.0237,0,0,0,0,0,0.57401,0.57401,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.53717,0,0.53717,0,0,0,0,0.53717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7589,0,0,0,0,0,0,0.96823,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.5557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97161,0,0,0,0,0,0,0,0,0,0.97161,0
